subject,onset,-4,-2,0,2,4,6,8,10,12,conditions,wrongness,run
YOU_FIRSTTHIRD_10,245,0.66653,-0.27205,-0.036496,-0.50256,1.0964,1.1273,-1.1134,-2.079,-2.1381,1st_P_harm,4,4
YOU_FIRSTTHIRD_10,254,-1.4108,-0.71787,-0.75572,0.73982,0.55493,0.93354,0.61423,0.016759,0.71206,1st_P_harm,4,4
YOU_FIRSTTHIRD_10,262,0.71206,0.52357,0.2505,0.65765,2.4515,1.0657,0.99663,-0.51242,-0.095498,1st_P_harm,4,4
YOU_FIRSTTHIRD_10,276,0.28033,0.90163,0.54859,-0.59607,0.4141,0.081535,0.062062,-0.73491,-0.90504,1st_P_harm,4,4
YOU_FIRSTTHIRD_10,303,0.3192,-0.54223,0.014024,0.44528,1.3059,1.1981,1.0108,0.78142,0.66812,1st_P_harm,3,4
YOU_FIRSTTHIRD_10,326,0.018595,-0.73728,-1.4396,-1.3472,-0.20736,-0.24355,-2.7955,4.346,0.19948,1st_P_harm,4,4
YOU_FIRSTTHIRD_10,366,-0.71371,-1.0888,-0.26951,-0.082801,-0.55069,-0.35809,0.55609,0.41883,-0.094868,1st_P_harm,3,4
YOU_FIRSTTHIRD_10,381,-0.41993,0.57409,0.79521,-3.2823,-0.0020076,-0.28324,-0.034997,-0.51388,-0.040267,1st_P_harm,3,4
YOU_FIRSTTHIRD_10,3,-1.0263,-0.078947,-0.070278,0.82216,-0.054206,2.3681,1.1531,0.82264,0.46585,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,21,-1.1993,-0.17933,-0.89727,-0.44432,-0.63652,0.087486,0.25674,-0.14054,0.26983,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,28,-0.14054,0.26983,0.47766,0.3543,1.1087,1.7459,1.5973,1.3229,0.37102,1st_P_neut,2,3
YOU_FIRSTTHIRD_10,51,0.52888,2.3449,-0.80173,0.55669,0.63157,1.7845,1.1686,0.35077,-0.089749,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,60,0.73272,-0.83247,-1.7268,-1.777,0.91235,-0.36297,2.2988,2.0045,2.8031,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,76,0.25045,-0.46157,-1.2645,-0.93257,-0.8292,-0.032227,0.97016,0.54351,-0.59227,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,125,0.47706,0.18973,0.0087845,-0.24299,0.85176,0.87018,-0.21967,0.27593,-1.0151,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,149,0.54845,0.66225,0.70771,-0.78755,0.18589,0.47573,1.2424,0.59615,0.057107,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,157,0.057107,0.36075,-0.59526,0.12602,0.29038,1.0188,1.462,1.0062,0.60487,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,165,0.60487,-0.26229,0.21928,0.11798,0.40754,0.48378,1.1065,0.081186,0.65667,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,173,0.65667,-0.36445,1.2055,1.9762,0.20093,1.2768,0.85906,1.0276,-0.55942,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,181,-0.55942,-0.76257,-1.3274,-0.10656,-0.17148,0.7833,1.1078,-0.21087,-1.0349,1st_P_neut,1,3
YOU_FIRSTTHIRD_10,236,0.80509,-0.079439,-0.26053,-0.39827,1.3041,0.54368,-0.25745,-0.85663,-0.092812,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,269,-0.51242,-0.095498,-1.0968,-0.28824,-0.71279,0.7167,0.1389,0.28033,0.90163,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,285,-0.20661,-1.1214,0.093441,-0.6041,0.53939,0.57684,0.42475,0.45421,-0.96833,1st_P_neut,4,4
YOU_FIRSTTHIRD_10,293,-0.96833,-0.12947,-0.262,0.57893,-0.12702,0.97989,1.9614,0.40126,-0.078262,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,310,0.78142,0.66812,-0.49145,-1.3446,-0.29632,-0.07846,0.12585,0.46048,-0.27973,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,319,2.4285,-0.97067,-0.43362,-1.6525,-0.18261,-0.54222,-0.63856,0.018595,-0.73728,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,334,0.19948,0.75939,-0.056833,0.2703,0.40962,1.3869,2.5791,1.1869,0.32453,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,342,0.32453,-0.37789,-0.91962,-1.1251,-0.73162,0.81512,0.38256,0.0071891,1.1001,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,349,0.0071891,1.1001,0.78999,0.02164,0.6801,0.67433,1.2504,0.11981,-0.77475,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,357,-0.77475,-0.38981,-0.12846,-0.15312,0.057972,0.5419,0.86768,-0.024283,0.18992,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,373,0.41883,-0.094868,-1.058,-0.6942,0.64131,1.1914,1.0695,0.60714,-0.41993,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,388,-0.51388,-0.040267,-1.5108,0.28411,-0.16706,0.4187,0.73128,1.0828,1.3022,1st_P_neut,1,4
YOU_FIRSTTHIRD_10,3,-0.039618,-0.23237,-0.32184,0.053909,0.0055021,1.2718,1.4072,1.1083,-0.067804,comp_other,4,1
YOU_FIRSTTHIRD_10,11,-0.067804,0.49054,1.3298,0.71892,0.99616,1.7088,0.28555,-0.15756,0.59529,comp_other,4,1
YOU_FIRSTTHIRD_10,28,0.8276,1.4199,1.9724,0.8881,1.4269,1.643,0.42588,0.086,-0.256,comp_other,3,1
YOU_FIRSTTHIRD_10,37,-0.66538,1.7491,0.51072,1.3023,1.3368,2.0758,1.5588,0.72792,-0.74541,comp_other,4,1
YOU_FIRSTTHIRD_10,45,-0.74541,0.3831,0.41121,0.13861,1.0947,1.2544,1.5819,1.0855,2.018,comp_other,4,1
YOU_FIRSTTHIRD_10,89,0.92681,1.7094,0.43515,0.24329,0.71311,1.9528,0.5341,1.1813,0.84169,comp_other,3,1
YOU_FIRSTTHIRD_10,96,1.1813,0.84169,-0.44344,0.82051,1.7618,0.35606,0.4593,0.33747,0.64629,comp_other,4,1
YOU_FIRSTTHIRD_10,112,0.71338,1.0669,-0.31186,1.5538,0.48194,1.7717,2.1912,1.2649,-1.1618,comp_other,2,1
YOU_FIRSTTHIRD_10,150,0.013401,0.51303,1.265,0.87711,0.88681,1.8931,1.5649,0.89457,0.41101,comp_other,4,1
YOU_FIRSTTHIRD_10,166,0.23081,0.20836,1.2226,0.60996,0.64934,0.13044,-1.6469,-2.0495,-1.2742,comp_other,3,1
YOU_FIRSTTHIRD_10,175,-1.0252,1.0208,-0.18707,-1.7416,0.042465,0.90054,1.3086,1.7991,0.27297,comp_other,3,1
YOU_FIRSTTHIRD_10,183,0.27297,-0.35643,0.10391,0.86052,1.3049,2.3101,1.6053,0.34283,0.32875,comp_other,3,1
YOU_FIRSTTHIRD_10,211,0.2063,0.39621,-0.22808,-0.48162,1.411,0.50919,-0.30694,-0.61429,-0.5526,comp_other,4,2
YOU_FIRSTTHIRD_10,228,-1.1971,-1.0011,-1.981,-1.4419,-0.38662,0.8718,0.89214,-1.1002,-0.54622,comp_other,2,2
YOU_FIRSTTHIRD_10,235,-1.1002,-0.54622,-0.11111,-4.23E-05,0.88002,1.0253,0.054218,-0.36723,0.12798,comp_other,3,2
YOU_FIRSTTHIRD_10,242,-0.36723,0.12798,0.13723,-0.32732,0.73955,1.9142,2.427,0.19494,-0.76088,comp_other,3,2
YOU_FIRSTTHIRD_10,278,0.66531,-0.70932,-1.0201,-1.2581,0.53719,0.80856,-0.51403,-1.4819,-1.1721,comp_other,3,2
YOU_FIRSTTHIRD_10,302,-1.5221,-1.0364,0.49848,1.1927,0.3721,1.7633,2.774,3.5552,1.5734,comp_other,3,2
YOU_FIRSTTHIRD_10,310,1.5734,-0.59376,-0.85636,0.33297,-0.080509,-0.13658,-0.19343,-0.46359,-0.27298,comp_other,4,2
YOU_FIRSTTHIRD_10,327,-0.79829,-1.0286,-1.0551,-1.0109,-0.30761,0.31601,-0.83564,-0.61548,0.1591,comp_other,3,2
YOU_FIRSTTHIRD_10,334,-0.61548,0.1591,-0.30885,-0.51267,-0.1607,1.3926,-0.18788,-0.261,-0.37109,comp_other,3,2
YOU_FIRSTTHIRD_10,342,-0.37109,-1.4559,-1.1126,-0.67722,0.9347,1.7672,-0.10645,1.3572,1.0225,comp_other,3,2
YOU_FIRSTTHIRD_10,367,0.2354,-0.8859,-0.50954,-0.12073,-0.81679,1.1118,-1.6666,-4.1614,1.1631,comp_other,3,2
YOU_FIRSTTHIRD_10,389,-0.073711,1.2442,0.39603,-0.39319,-0.40045,0.49161,0.52624,-0.4116,0.082147,comp_other,2,2
YOU_FIRSTTHIRD_10,20,-0.44225,-0.77054,-0.65721,1.8257,1.8442,2.1038,2.2124,-0.21925,0.8276,comp_self,4,1
YOU_FIRSTTHIRD_10,54,-0.85419,0.14665,-0.81923,-0.68604,-1.0257,0.95919,-0.074538,0.29213,0.22645,comp_self,4,1
YOU_FIRSTTHIRD_10,61,0.29213,0.22645,0.99507,-0.33355,-0.034157,1.2477,1.6843,0.38325,0.19147,comp_self,4,1
YOU_FIRSTTHIRD_10,71,0.4915,0.10641,0.91405,1.2413,2.6315,1.9952,-0.063656,-1.2869,0.43116,comp_self,4,1
YOU_FIRSTTHIRD_10,80,0.30376,0.42843,-0.029156,1.0766,2.4108,2.1138,0.50227,1.1567,0.93421,comp_self,4,1
YOU_FIRSTTHIRD_10,103,0.33747,0.64629,-0.61822,0.15182,1.158,1.0611,0.90288,1.3343,0.65186,comp_self,3,1
YOU_FIRSTTHIRD_10,120,-1.1618,0.19109,-1.6009,-1.9177,0.085845,0.28699,-0.72239,-0.9656,-1.034,comp_self,3,1
YOU_FIRSTTHIRD_10,128,-1.034,0.57979,1.0606,2.0813,2.4259,1.5293,-0.19648,0.90405,1.0186,comp_self,4,1
YOU_FIRSTTHIRD_10,158,0.41101,0.33482,1.6851,0.72386,1.7253,2.0167,-0.44647,0.50691,0.23081,comp_self,3,1
YOU_FIRSTTHIRD_10,192,1.042,0.20503,-0.0010876,0.56318,1.806,1.4077,1.2759,1.9664,0.89979,comp_self,2,1
YOU_FIRSTTHIRD_10,202,0.87358,0.1108,-0.098105,-1.0901,-0.19618,1.1529,0.96514,-0.78542,-0.37889,comp_self,3,2
YOU_FIRSTTHIRD_10,219,-0.5526,-0.77428,-0.31432,-0.71188,-0.13276,0.41917,-0.86971,-0.16094,-1.0554,comp_self,2,2
YOU_FIRSTTHIRD_10,250,-0.76088,-0.83815,-0.79689,-1.223,-0.60408,0.69146,0.32675,0.13985,-0.61183,comp_self,3,2
YOU_FIRSTTHIRD_10,259,0.43987,-1.6155,-0.79549,-1.0309,0.3189,0.73083,0.24951,-0.60061,-0.15163,comp_self,3,2
YOU_FIRSTTHIRD_10,269,-0.60265,0.35237,-0.17772,-0.34123,0.8093,1.208,0.57416,0.0097014,0.22298,comp_self,3,2
YOU_FIRSTTHIRD_10,286,-1.1721,-0.65487,-1.1102,-1.0846,-0.0058984,0.89952,-0.33105,-1.4748,0.12655,comp_self,2,2
YOU_FIRSTTHIRD_10,317,-0.46359,-0.27298,-0.48444,-1.1781,-0.47679,0.49636,-0.49071,-1.2919,-0.94906,comp_self,3,2
YOU_FIRSTTHIRD_10,351,0.11035,0.59438,-0.10686,0.72294,0.93305,1.2501,0.65222,-0.46936,-1.1371,comp_self,2,2
YOU_FIRSTTHIRD_10,374,-4.1614,1.1631,-1.9637,0.89499,0.1727,-0.05275,0.05438,0.12147,0.16769,comp_self,4,2
YOU_FIRSTTHIRD_10,382,0.16769,-0.40285,-0.56838,-0.57658,0.66203,1.2779,0.65811,-0.073711,1.2442,comp_self,3,2
YOU_FIRSTTHIRD_10,29,1.8611,1.9923,1.6158,1.5357,2.718,2.0781,0.92751,1.5054,1.4442,3rd_P_harm,4,5
YOU_FIRSTTHIRD_10,36,1.5054,1.4442,2.1277,2.2604,0.35224,1.6703,0.66577,0.53876,0.35882,3rd_P_harm,3,5
YOU_FIRSTTHIRD_10,43,0.53876,0.35882,0.5847,0.9207,2.3107,0.89607,0.68731,3.3214,1.5269,3rd_P_harm,4,5
YOU_FIRSTTHIRD_10,61,2.4789,1.8063,2.3681,1.3851,2.6306,1.3665,2.5465,3.4369,-0.036767,3rd_P_harm,3,5
YOU_FIRSTTHIRD_10,68,3.4369,-0.036767,0.95824,0.62069,0.72008,0.64546,1.3345,1.5002,1.5282,3rd_P_harm,3,5
YOU_FIRSTTHIRD_10,76,1.5282,1.1679,1.5476,1.5996,1.3412,2.1917,2.7219,2.8515,1.9067,3rd_P_harm,3,5
YOU_FIRSTTHIRD_10,84,1.9067,1.5603,2.0618,2.1521,2.3118,1.8301,2.5689,1.7821,2.3757,3rd_P_harm,4,5
YOU_FIRSTTHIRD_10,102,3.0327,1.663,1.7098,0.2137,3.8208,2.1692,1.5307,0.9796,0.11606,3rd_P_harm,4,5
YOU_FIRSTTHIRD_10,133,1.75,0.92214,1.1938,2.8042,2.2402,2.8801,2.0225,0.46321,1.517,3rd_P_harm,3,5
YOU_FIRSTTHIRD_10,173,2.3018,0.016786,1.7709,2.515,2.67,3.0997,3.3581,-0.30104,2.2702,3rd_P_harm,4,5
YOU_FIRSTTHIRD_10,189,2.0493,2.0405,3.6168,-0.23622,3.1306,2.3579,1.8375,1.3592,1.4872,3rd_P_harm,4,5
YOU_FIRSTTHIRD_10,202,-7.9976,0.3399,0.56985,1.2609,0.80486,1.1189,1.514,-0.80296,1.0261,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,209,-0.80296,1.0261,-3.5418,-0.97796,-3.4338,-1.2868,-2.0068,-1.3009,-2.2521,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,227,-1.5032,-3.1982,0.53525,1.3134,-2.2742,-0.9238,-2.4234,-0.64492,-1.5819,3rd_P_harm,3,6
YOU_FIRSTTHIRD_10,242,-1.2269,-1.4658,-1.9284,-1.2338,-0.93363,-0.41821,-0.26557,-0.73868,-0.9322,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,266,-1.6214,-1.0425,-2.7253,-3.2658,-3.1239,-0.57957,-0.42079,-1.0919,-3.0941,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,274,-3.0941,-2.3891,-1.224,-3.8281,-1.2025,-0.64947,-1.1436,-2.1667,-3.7037,3rd_P_harm,3,6
YOU_FIRSTTHIRD_10,307,-1.1518,-0.95169,-2.0243,-2.6517,-1.246,-1.6787,-2.0835,-1.7957,-2.2874,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,314,-1.7957,-2.2874,-1.5746,-2.6734,-2.3363,-0.23582,-0.32493,-1.2033,-2.3526,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,340,-0.83507,-2.4645,-2.5202,-1.8501,-2.3108,-2.3206,-2.0898,-1.7774,-2.5599,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,355,-1.2617,-1.3841,-0.99497,-0.24053,-0.6878,-1.2428,0.95292,-0.58559,-1.7079,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,373,-2.7415,-0.64964,-2.6979,-1.5538,-2.8591,-0.078656,-2.8047,-2.6884,-2.6975,3rd_P_harm,4,6
YOU_FIRSTTHIRD_10,381,-2.6975,-2.2767,-1.6198,-0.88925,0.62165,-1.6256,0.083209,-1.647,-1.6835,3rd_P_harm,3,6
YOU_FIRSTTHIRD_10,12,1.9836,1.4233,2.2188,3.2346,3.0167,2.8395,2.8265,1.9645,2.3206,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,21,2.2959,1.9329,2.4058,2.787,3.026,2.5929,2.6264,1.7207,1.8611,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,52,3.7184,2.2676,2.9745,2.7941,3.551,3.5246,4.237,4.3616,2.2817,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,93,2.0321,1.978,2.8985,2.6589,2.4576,2.2249,2.6572,1.78,1.6941,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,109,0.9796,0.11606,0.72945,1.9725,2.1044,-0.80583,2.4474,3.9832,1.0733,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,117,1.0733,1.4181,2.4947,2.363,3.3601,4.0138,2.3559,1.9266,3.189,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,126,2.8169,-0.11614,2.9683,0.70545,1.7282,2.0656,3.0195,1.75,0.92214,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,141,1.517,0.8957,0.69726,1.75,2.6847,2.3362,2.0002,1.4457,2.0443,3rd_P_neut,2,5
YOU_FIRSTTHIRD_10,148,1.4457,2.0443,3.1743,2.7993,2.2301,2.7649,2.6656,2.2396,2.0592,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,157,1.4066,1.677,-2.6323,3.9222,3.2248,2.1662,1.5205,0.87584,1.5444,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,164,0.87584,1.5444,1.6974,1.4687,2.319,3.1002,2.6784,2.1698,2.0238,3rd_P_neut,1,5
YOU_FIRSTTHIRD_10,180,-0.30104,2.2702,1.4813,2.2568,1.7168,1.6027,3.1039,2.605,2.323,3rd_P_neut,3,5
YOU_FIRSTTHIRD_10,219,-0.8913,-4.273,-2.3474,-3.1294,-2.9589,-1.2386,-2.2306,-1.0784,-1.5032,3rd_P_neut,2,6
YOU_FIRSTTHIRD_10,235,-1.5819,-1.7274,-2.2761,-1.8851,-2.408,-1.3597,-2.4091,-1.2269,-1.4658,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,249,-0.73868,-0.9322,-0.16981,-0.62686,-0.66125,-1.189,0.41998,-2.2209,-0.33516,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,257,-0.33516,-0.49721,-1.9175,-1.7711,-1.2769,0.5505,-0.50297,-1.2542,-1.1181,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,283,-2.8358,-2.3393,-1.6902,-2.5894,-1.4562,-0.036044,-0.22341,1.8813,0.40966,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,290,1.8813,0.40966,-3.0305,-1.519,-0.90407,-0.7354,0.56292,-0.66733,-0.74748,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,299,-0.69215,-1.5895,-3.6009,-2.6399,0.19933,-0.32921,-0.1658,-0.35495,-1.1518,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,323,-2.3391,-2.5328,-0.72791,-0.88034,-1.4722,-0.90158,-1.6394,-5.0095,2.9071,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,331,2.9071,-1.7103,-0.5527,0.30087,-1.0103,-1.731,0.82275,-1.2422,-0.14888,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,347,-1.7774,-2.5599,-1.5196,-2.038,-0.82923,-1.6756,-2.0081,-3.0509,-1.2617,3rd_P_neut,3,6
YOU_FIRSTTHIRD_10,364,-0.55527,-1.8971,-0.87659,-0.73617,-0.43101,-0.49023,-0.94413,-1.0898,-1.5522,3rd_P_neut,1,6
YOU_FIRSTTHIRD_10,388,-1.647,-1.6835,-2.9474,-2.1755,-1.7458,-0.83521,0.67728,-0.45435,-0.19651,3rd_P_neut,1,6
YOU_FIRSTTHIRD_11,11,-5.9436,-5.1249,-3.3525,-4.0078,-2.9245,-2.7473,-2.3043,-2.0788,-1.1231,1st_P_harm,4,5
YOU_FIRSTTHIRD_11,30,-2.5416,-2.6032,-3.6445,-2.7529,-3.1716,-1.7459,-2.7035,-2.8496,-2.7052,1st_P_harm,3,5
YOU_FIRSTTHIRD_11,37,-2.8496,-2.7052,-2.2271,-2.1586,-3.7971,-3.2661,-2.4172,-2.2664,-3.1431,1st_P_harm,4,5
YOU_FIRSTTHIRD_11,52,-3.2693,-4.7772,-6.4165,-5.5395,-4.3425,-6.7548,-4.4049,0.79003,0.64325,1st_P_harm,3,5
YOU_FIRSTTHIRD_11,68,-2.2688,-3.5983,-2.6635,-5.9718,-2.2913,-3.0271,-4.4124,-5.4568,-4.582,1st_P_harm,4,5
YOU_FIRSTTHIRD_11,109,-2.5307,-4.0106,-2.9114,-2.9345,-3.4088,-3.4775,-3.3663,-3.458,-4.8351,1st_P_harm,4,5
YOU_FIRSTTHIRD_11,117,-4.8351,-4.723,-5.7652,-5.1666,-5.1836,-5.7731,-6.0508,-6.1027,-5.6619,1st_P_harm,3,5
YOU_FIRSTTHIRD_11,133,3.7278,-3.3431,2.4882,1.6782,-3.275,-2.1593,-0.258,0.021929,-0.37911,1st_P_harm,3,5
YOU_FIRSTTHIRD_11,141,-0.37911,-0.67256,-1.6517,-0.75434,-0.72136,-0.35628,0.53608,-3.4505,-4.7982,1st_P_harm,4,5
YOU_FIRSTTHIRD_11,182,-4.9203,-4.2752,-4.7776,-5.4866,-4.9237,-5.3051,-5.3527,-5.4027,-6.38,1st_P_harm,3,5
YOU_FIRSTTHIRD_11,189,-5.4027,-6.38,-7.1783,-6.0225,-7.0057,-2.1035,0.49974,-1.0478,-3.3599,1st_P_harm,4,5
YOU_FIRSTTHIRD_11,202,1.8125,1.1239,2.5136,9.8832,-0.24302,5.6898,4.8487,7.43,5.3911,1st_P_harm,4,6
YOU_FIRSTTHIRD_11,252,2.3985,2.4813,2.7756,3.1555,2.4014,3.0192,2.8548,3.0749,4.0022,1st_P_harm,4,6
YOU_FIRSTTHIRD_11,260,4.0022,3.0638,3.341,2.9495,2.7688,2.0716,2.8246,2.6887,2.571,1st_P_harm,3,6
YOU_FIRSTTHIRD_11,275,3.9954,3.8847,3.2178,4.0157,2.9699,4.443,4.9632,1.1292,-0.42325,1st_P_harm,3,6
YOU_FIRSTTHIRD_11,291,2.666,1.916,2.2804,2.8422,3.1708,2.9699,2.4899,2.6399,3.5512,1st_P_harm,3,6
YOU_FIRSTTHIRD_11,307,2.2926,2.5245,3.2919,3.2216,3.4718,3.0632,3.5722,3.568,3.1199,1st_P_harm,4,6
YOU_FIRSTTHIRD_11,339,2.0352,2.2094,1.699,2.0851,2.7895,2.9881,3.0539,3.64,3.1532,1st_P_harm,3,6
YOU_FIRSTTHIRD_11,348,2.7017,0.096156,1.8923,1.8294,2.0674,2.7255,1.2612,4.0456,4.2978,1st_P_harm,3,6
YOU_FIRSTTHIRD_11,366,2.265,3.1651,2.3456,3.2213,2.8587,3.8889,3.2946,3.4451,3.4895,1st_P_harm,4,6
YOU_FIRSTTHIRD_11,375,3.3692,3.159,3.8698,2.7138,4.5611,5.1465,1.4485,1.3726,0.18278,1st_P_harm,3,6
YOU_FIRSTTHIRD_11,382,1.3726,0.18278,1.8247,2.0968,2.1949,2.2465,2.9532,2.8941,2.1269,1st_P_harm,3,6
YOU_FIRSTTHIRD_11,21,-2.0706,-1.68,-3.0706,-3.1718,-1.8668,-2.0164,-2.5364,-1.8796,-2.94,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,45,-3.1431,-2.8821,-3.0179,-3.4068,-3.8144,-3.4381,-4.1581,-3.2693,-4.7772,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,59,0.79003,0.64325,2.4184,-1.0989,-5.0879,-4.272,-2.7906,-2.5771,-2.7198,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,76,-4.582,-5.4745,-5.9558,-2.3049,-4.6669,-2.2735,-3.397,-2.9793,-4.3236,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,84,-4.3236,-2.8585,-2.3496,0.84277,-0.883,-2.9281,-1.634,-2.2605,-1.6587,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,92,-1.6587,-1.9654,-2.6699,-2.8924,-2.5025,-2.843,-2.1334,-2.0896,-2.2393,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,100,-2.2393,-1.5214,-2.7852,-2.0674,-2.0056,-1.8606,-2.6644,-2.0159,-3.0211,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,126,-5.8817,-5.8859,-5.0882,-5.4448,-6.1388,-8.152,3.7596,3.7278,-3.3431,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,157,-4.446,-4.499,-3.83,-1.3448,3.6932,-0.93961,-3.6432,-2.6305,-2.6694,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,165,-2.6694,-2.8925,-1.8343,-3.3145,-3.1567,-3.0346,-3.5031,-2.6353,-3.2295,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,174,-3.3009,-3.0269,-3.7829,-3.2189,-3.0812,-3.8177,-4.5551,-4.2336,-4.9203,1st_P_neut,1,5
YOU_FIRSTTHIRD_11,211,6.473,1.7748,9.4135,-1.4198,-5.22,-2.0309,1.3815,2.1356,0.85732,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,228,1.9722,2.6419,3.4944,2.4444,3.0534,2.8191,2.8747,2.8296,3.279,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,235,2.8296,3.279,3.2978,4.0171,3.2006,3.6428,2.9792,4.0512,3.1826,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,244,3.0757,2.8516,3.8731,3.5568,2.7665,1.6542,2.1419,2.924,2.3985,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,268,2.571,2.9651,3.4323,2.895,2.4244,3.8844,4.0192,3.9954,3.8847,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,283,-0.42325,-1.9495,2.1613,0.87254,1.6272,2.0181,2.8566,3.0076,2.666,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,299,3.5512,3.5493,3.1085,3.5372,3.1314,2.7468,3.5647,2.8798,2.2926,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,314,3.568,3.1199,2.8846,2.9761,2.8121,3.4171,3.446,3.2699,3.488,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,323,3.3301,3.2968,3.1982,3.0001,2.8858,3.4897,3.1449,2.8543,2.4235,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,330,2.8543,2.4235,1.6939,1.4127,1.9111,1.7973,2.6259,3.4578,2.8816,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,357,4.1492,3.9203,3.9471,3.3791,2.3961,3.9238,3.7045,1.9928,2.3779,1st_P_neut,3,6
YOU_FIRSTTHIRD_11,389,2.8941,2.1269,2.4836,3.3819,3.5169,3.4222,3.2137,2.9351,2.5906,1st_P_neut,1,6
YOU_FIRSTTHIRD_11,19,3.8404,3.0522,2.1469,1.5778,0.94031,0.99894,0.46267,0.72014,0.2476,comp_other,4,1
YOU_FIRSTTHIRD_11,36,1.8855,1.5925,2.3993,1.5374,2.0653,1.48,2.5537,1.1151,0.97032,comp_other,4,1
YOU_FIRSTTHIRD_11,44,0.97032,0.44892,1.722,0.8579,2.9468,1.3437,-0.91938,-0.96662,-0.88128,comp_other,3,1
YOU_FIRSTTHIRD_11,70,1.2716,1.6594,1.6259,1.6641,1.3147,2.1246,3.0377,1.1536,1.2993,comp_other,3,1
YOU_FIRSTTHIRD_11,84,2.1065,2.6589,2.438,1.5057,1.4851,2.7772,1.5562,1.4819,-0.32089,comp_other,3,1
YOU_FIRSTTHIRD_11,93,0.81422,0.70079,1.0549,1.0362,1.7802,-1.6487,-0.54275,1.9472,-0.34363,comp_other,3,1
YOU_FIRSTTHIRD_11,100,1.9472,-0.34363,-0.27205,-0.20732,1.5628,1.5668,2.2216,1.6864,1.6225,comp_other,3,1
YOU_FIRSTTHIRD_11,107,1.6864,1.6225,1.3239,1.1065,1.6227,1.445,0.23137,0.16545,1.4375,comp_other,3,1
YOU_FIRSTTHIRD_11,115,1.4375,1.3707,1.508,2.2815,0.9337,1.1948,0.42817,1.9588,1.8582,comp_other,3,1
